,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,classification
41,100,100,100,-64,-91,100,-89,100,100,-69,-69,-86,100,100,100,-89,100,-87,-94,-80,-90,100,-94,-60,100,5
42,100,100,100,-64,-89,100,100,100,100,-78,-72,-95,100,100,-94,-90,100,-85,-90,-81,-79,100,100,-60,100,5
43,100,100,100,-71,100,100,-93,100,100,-79,-80,-97,100,100,100,100,100,-91,-97,-80,-85,100,-88,-70,100,5
44,100,100,100,-63,100,100,100,100,100,-77,-76,100,100,100,100,100,100,-84,-96,-83,-83,100,100,-60,100,5
45,100,100,100,-74,100,100,-89,100,100,-78,-83,-100,100,100,100,-97,100,-93,-94,-80,-88,100,-84,-69,100,5
46,100,100,100,-72,100,100,-91,-98,100,-69,-73,-85,100,100,100,-85,100,-84,-95,-80,-88,100,-85,-60,100,5
47,100,100,100,-75,-88,100,-92,100,100,-77,-76,-86,100,100,100,-90,100,-83,-87,-83,-83,100,-86,-60,100,5
48,100,100,100,-75,100,100,-93,100,100,-69,-74,-87,100,100,100,100,100,-84,100,-82,-89,100,100,-60,100,5
49,100,100,100,-72,-88,100,-91,-93,100,-77,-76,-94,100,100,100,-89,100,-83,-87,-82,-82,100,-86,-60,100,5
50,100,100,100,-75,-88,100,-91,100,100,-78,-81,100,100,100,100,100,100,-88,-92,-80,-84,100,-85,-70,100,5
51,100,100,100,-65,-91,100,-93,100,100,-69,-73,-87,100,100,100,-87,100,-83,-88,-79,-89,100,-85,-60,100,5
52,100,100,100,-65,100,100,100,100,100,-78,-73,100,100,100,100,-95,100,-83,100,100,100,100,100,-60,100,5
53,100,100,100,-64,100,100,-90,-95,100,-69,-74,-86,100,100,100,-87,100,-84,-92,-79,-84,100,-85,-60,100,5
54,100,100,100,-61,-89,100,-90,-90,100,-81,-86,-84,100,100,100,-85,100,-84,-89,-80,-82,100,-83,-60,100,5
55,100,100,100,-68,-89,100,-92,-92,100,-78,-84,-95,100,100,100,-95,100,-89,-91,-79,-85,100,-85,-69,100,5
56,100,100,100,-74,100,100,100,100,100,-77,-83,100,100,100,100,100,100,-89,-92,-79,-86,100,-86,-69,100,5
57,100,100,100,-77,100,100,-91,100,100,-76,-86,-96,100,100,100,-88,100,-89,-96,-82,-84,100,-87,-69,100,5
58,100,100,100,-71,100,100,-93,-98,100,-69,-71,-86,100,100,100,-84,100,-83,-93,-80,-86,100,-84,-59,100,5
59,100,100,100,-62,100,100,-100,100,100,-78,-82,-86,100,100,-87,-92,100,-84,-89,-82,-82,100,100,-59,100,5
60,100,100,100,-62,100,100,-100,100,100,-78,-82,-86,100,100,-87,-92,100,-84,-89,-82,-82,100,100,-59,100,5
1,100,100,100,-89,100,100,-88,-91,100,-82,-74,-91,100,100,100,-92,100,-86,-94,-82,-91,100,-88,-70,100,4
2,100,100,100,-58,-83,100,-90,100,100,-85,-73,100,100,100,-92,-88,100,-84,100,-80,-83,100,-85,-66,100,4
3,100,100,100,-58,-83,100,-90,100,100,-85,-73,100,100,100,-92,-88,100,-84,100,-80,-83,100,-85,-66,100,4
4,100,100,100,-60,100,100,-89,100,100,-92,-74,-89,100,100,-92,-96,100,-81,-90,-81,-80,100,-88,-74,100,4
5,100,100,100,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-61,100,4
6,100,100,100,-64,100,100,-84,-95,100,-75,-74,-96,100,100,100,-87,100,-81,-91,-80,-81,100,100,-59,100,4
7,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,100,100,-81,100,100,-59,100,4
8,100,100,100,-64,100,100,-87,100,100,-75,-74,100,100,100,100,-84,100,-87,100,-80,-80,100,-87,-59,100,4
9,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4
10,100,100,100,-62,100,100,-93,-90,100,-78,-68,-93,100,100,100,-85,100,-80,-88,-80,-82,100,-90,-59,100,4
11,100,100,100,100,100,100,-93,100,100,100,100,100,100,100,100,100,100,-80,100,100,-82,100,100,100,100,4
12,100,100,100,-64,-91,100,-88,100,100,-74,-74,100,100,100,-99,-87,100,-85,-93,-79,-81,100,-88,-59,100,4
13,100,100,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,100,-88,100,100,-85,100,100,100,100,4
14,100,100,100,-59,100,100,-85,-90,100,-76,-67,-91,100,100,100,-85,100,-81,-93,-80,-82,100,-90,-59,100,4
15,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4
16,100,100,100,-58,-89,100,100,-89,100,-76,-68,-92,100,100,100,-82,100,-81,-83,-79,-83,100,-89,-67,100,4
17,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4
18,100,100,100,-63,100,100,-84,100,100,-93,-76,-92,100,100,100,100,100,-91,100,-85,-90,100,100,-76,100,4
19,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4
20,100,100,100,-56,-87,100,-85,-92,100,-75,-71,-94,100,100,100,-82,100,-80,-82,-83,-82,100,-87,-67,100,4
21,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4
22,100,100,100,-64,-89,100,-89,100,100,-94,-76,-90,100,100,100,-83,100,-82,-90,-85,-83,100,-92,-68,100,4
23,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4
24,100,100,100,-64,-93,100,-83,100,100,-97,-73,-88,100,100,100,100,100,-89,-100,-86,-91,100,100,-76,100,4
25,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4
26,100,100,100,-58,-89,100,-87,100,100,-87,-73,100,100,100,100,-82,100,-83,-91,-78,-83,100,-91,-68,100,4
27,100,100,100,-57,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4
28,100,100,100,-64,-94,100,-85,100,100,-93,-74,-91,100,100,100,-98,100,-92,100,-85,-89,100,100,-76,100,4
29,100,100,100,-63,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4
30,100,100,100,-59,-89,100,-91,-90,100,-76,-72,-92,100,100,100,-85,100,-81,-87,-77,-79,100,-90,-66,100,4
31,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4
32,100,100,100,-60,100,100,100,100,100,-82,-72,100,100,100,100,-86,100,-82,-97,-80,-80,100,100,-66,100,4
33,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4
34,100,100,100,-59,-90,100,100,100,100,-80,-70,-91,100,100,100,-83,100,-83,100,-82,-80,100,100,-65,100,4
35,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,100,100,100,100,100,100,4
36,100,100,100,-60,-92,100,-92,-92,100,-84,-71,100,100,100,-97,-89,100,-82,-92,-82,-80,100,-94,-66,100,4
37,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4
38,100,100,100,-72,-97,100,-89,-100,100,-82,-74,-93,100,100,100,-96,100,-90,-94,-85,-90,100,-92,-77,100,4
39,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4
40,100,100,100,-62,-93,100,-96,-89,100,-79,-68,-95,100,100,100,-84,100,-80,-93,-82,-82,100,-89,-60,100,4
41,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4
42,100,100,100,-68,-93,100,-85,-93,100,-75,-73,-91,100,100,100,-93,100,-91,100,-82,-85,100,-92,-71,100,4
43,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4
44,100,100,100,-59,-92,100,-94,-90,100,-77,-69,-92,100,100,100,-80,100,-82,-88,-78,-82,100,-92,-60,100,4
45,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4
46,100,100,100,-63,-91,100,-89,-91,100,-76,-75,-90,100,100,-85,-86,100,-89,-94,-77,-81,100,-90,-60,100,4
47,100,100,100,100,100,100,100,100,100,100,-74,-98,100,100,100,100,100,100,100,-78,100,100,100,100,100,4
48,100,100,100,-77,100,100,-86,-93,100,-83,-73,-91,100,100,100,100,100,-88,-95,-85,-87,100,-88,-66,100,4
49,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4
50,100,100,100,-56,100,100,100,100,100,100,-71,100,100,100,-101,-82,100,100,100,-77,-83,100,-91,-66,100,4
51,100,100,100,-71,-92,100,-85,-94,100,-82,-77,-90,100,100,100,-94,100,-88,-97,-83,-87,100,-95,-79,100,4
52,100,100,100,-62,-96,100,-90,-91,100,-76,-69,-91,100,100,-95,-82,100,-80,-84,-81,-79,100,-92,-61,100,4
53,100,100,100,-63,-90,100,-87,-89,100,-76,-73,-96,100,100,100,-90,100,-84,100,-78,-81,100,-90,-60,100,4
54,100,100,100,-60,100,100,-90,-90,100,100,-73,100,100,100,100,100,100,100,100,-78,-83,100,100,-60,100,4
55,100,100,100,-58,-87,100,-92,-89,100,-77,-73,-97,100,100,100,-82,100,-85,-90,-77,-82,100,-87,-68,100,4
56,100,100,100,-75,-95,100,-88,100,100,-84,-73,-93,100,100,-95,-96,100,-86,-90,-81,-86,100,100,-82,100,4
57,100,100,100,-60,-89,100,-85,-90,100,-75,-69,-91,100,100,100,-82,100,-80,-86,-78,-89,100,-90,-66,100,4
58,100,100,100,-62,100,100,100,100,100,-76,-68,100,100,100,100,-82,100,100,-86,-79,100,100,-88,100,100,4
59,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4
60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4
61,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4
62,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4
63,100,100,100,-57,100,100,-97,-90,100,-74,-68,-95,100,100,-96,-82,100,-80,-86,-78,-83,100,-90,-65,100,4
64,100,100,100,-58,-90,100,-92,-89,100,-77,-74,-92,100,100,100,-87,100,-82,-91,-78,-82,100,-87,-61,100,4
65,100,100,100,-71,100,100,-85,-89,100,-74,-72,-96,100,100,100,-93,100,-77,-92,-84,-85,100,-91,-76,100,4
66,100,100,100,-56,100,100,-87,-90,100,-71,-67,100,100,100,100,-83,100,-77,-87,-80,-80,100,100,-61,100,4
67,100,100,100,-70,100,100,-86,-94,100,-75,-72,-96,100,100,100,-92,100,-88,-90,-83,-86,100,-88,-77,100,4
68,100,100,100,-60,100,100,-90,-94,100,-72,-67,-101,100,100,100,-82,100,-77,-86,-80,-80,100,-88,-61,100,4
69,100,100,100,-62,-91,100,-88,-89,100,-75,-72,-97,100,100,-97,-85,100,-87,-93,-78,-81,100,-88,-58,100,4
70,100,100,100,-71,-89,100,-85,-92,100,-77,-73,-92,100,100,100,-97,100,-88,-94,-82,-84,100,-91,-70,100,4
71,100,100,100,-62,100,100,-89,100,100,-74,-73,100,100,100,100,-86,100,-85,100,-79,-81,100,100,-59,100,4
72,100,100,100,-71,-90,100,-85,-92,100,-76,-73,-94,100,100,100,-86,100,-87,-93,-82,-84,100,-92,-70,100,4
73,100,100,100,-60,100,100,-93,-91,100,-77,-68,-93,100,100,100,-83,100,-79,-88,-80,-82,100,-91,-59,100,4
74,100,100,100,-63,-89,100,-88,-90,100,-74,-73,100,100,100,100,-85,100,-85,-93,-79,-80,100,-88,-59,100,4
75,100,100,100,-56,-89,100,100,-92,100,-76,-71,100,100,100,100,100,100,100,-86,-79,-82,100,100,-66,100,4
76,100,100,100,-64,-89,100,-87,-92,100,-72,-73,-97,100,100,100,-87,100,-84,-87,-78,-81,100,-88,-64,100,4
77,100,100,100,-70,-90,100,-85,-93,100,-77,-73,-93,100,100,100,-88,100,-88,-94,-83,-84,100,-89,-70,100,4
78,100,100,100,-60,100,100,-94,-90,100,-77,-68,-97,100,100,-97,-84,100,-80,-88,-80,-82,100,100,-59,100,4
79,100,100,100,-61,100,100,-92,-90,100,-77,-73,-93,100,100,100,100,100,-79,100,-83,-82,100,100,-59,100,4
80,100,100,100,-60,100,100,-93,-90,100,-77,-68,-96,100,100,100,-83,100,-88,-88,-80,-82,100,-92,-59,100,4
81,100,100,100,-63,100,100,-88,-90,100,-74,-73,-97,100,100,100,-86,100,-84,-87,-79,-81,100,100,-58,100,4
82,100,100,100,-71,100,100,-85,-94,100,-77,-73,-93,100,100,100,-86,100,-88,-94,-83,-85,100,-92,-70,100,4
83,100,100,100,-71,100,100,-85,-93,100,-77,-73,-95,100,100,100,-97,100,-88,100,-83,-84,100,-92,-70,100,4
84,100,100,100,-72,100,100,-88,-96,100,-87,-73,-90,100,100,100,-95,100,-90,-96,-80,-86,100,-93,-66,100,4
85,100,100,100,-72,100,100,-88,-96,100,-87,-73,-90,100,100,100,-95,100,-90,-96,-80,-86,100,-93,-66,100,4
1,100,100,100,100,-72,100,100,-90,100,100,100,100,100,100,-60,100,100,100,-87,100,100,100,-87,100,100,22
2,100,-93,-82,-90,-72,100,-83,-92,-84,-84,-93,-90,100,100,-57,-82,100,-83,-81,-82,-87,100,-79,-91,100,22
3,100,-87,-78,-85,-83,100,-86,-100,-87,-81,-92,-81,100,100,-55,-70,100,-79,-81,-74,-90,100,-92,-86,100,22
4,100,-88,-82,-88,-78,100,-80,-89,-85,-78,-89,-80,100,100,-53,-70,100,-75,-78,-76,-85,100,-78,-86,100,22
5,100,100,-82,-88,-80,100,-81,100,100,-78,100,100,100,100,100,-64,100,-75,100,100,100,100,100,100,100,22
6,100,-90,-78,-89,-73,100,-83,-88,-86,-82,-90,-78,100,100,-54,-70,100,-74,-78,-74,-85,100,-79,-87,100,22
7,100,-89,-82,-84,-72,100,-82,-90,-84,-80,-92,-90,100,100,-62,-77,100,-89,-89,-82,-92,100,-82,-92,100,22
8,100,-90,-78,-89,-74,100,-84,-89,-86,-81,-93,-79,100,100,-54,-70,100,-73,-74,-75,-89,100,-84,-86,100,22
9,100,-90,-78,-88,-74,100,-84,100,-85,-81,100,-79,100,100,-54,-70,100,-74,-74,-75,-88,100,-85,-86,100,22
10,100,-95,-92,-83,-72,100,-82,-92,-89,100,-93,-90,100,100,-61,-77,100,-86,-88,-82,-95,100,-82,-93,100,22
11,100,-90,-82,-88,-79,100,-79,-89,-86,-78,100,-93,100,100,-54,-65,100,-74,-76,-76,-85,100,-78,-85,100,22
12,100,-95,-91,-83,-72,100,-82,-91,-88,-78,-89,-90,100,100,-61,-77,100,-86,-88,-82,-96,100,-83,-92,100,22
13,100,100,-92,-84,-72,100,-82,-92,-89,100,-92,-91,100,100,-61,-77,100,-86,-88,-83,-95,100,-82,100,100,22
14,100,-92,-82,-89,-79,100,-79,-89,-85,-78,-90,-94,100,100,-53,-65,100,-74,-77,-76,-85,100,-77,-92,100,22
15,100,-89,-78,-89,-74,100,-82,-88,-85,-81,-93,-79,100,100,-54,-77,100,-86,-74,-76,-96,100,-85,100,100,22
16,100,-88,-78,-88,-79,100,-84,-89,-86,-78,-90,-93,100,100,-54,-65,100,-73,-76,-75,-85,100,-85,100,100,22
17,100,-91,-82,-88,-79,100,-79,-90,-86,-78,-89,-94,100,100,-52,-65,100,-73,-77,-76,-85,100,-78,100,100,22
18,100,-89,-78,-89,-74,100,-84,-89,-85,-81,-92,-78,100,100,-54,-70,100,-73,-74,-76,-90,100,-86,-86,100,22
19,100,100,-82,-88,-79,100,-79,-89,-86,-78,-89,-92,100,100,-52,-65,100,-74,-76,-76,-85,100,-78,100,100,22
20,100,-89,-78,-88,-74,100,-84,-90,-89,-81,-94,-78,100,100,-54,-70,100,-74,-75,-75,-94,100,-83,-93,100,22
21,100,-89,-78,-88,-74,100,-83,-88,-85,-80,100,-78,100,100,-54,-70,100,-73,-75,-76,-89,100,-86,-85,100,22
22,100,-95,-93,-84,-72,100,-82,-91,-89,100,-93,-90,100,100,-62,-76,100,-86,-88,-83,-94,100,100,-93,100,22
23,100,-89,-78,-88,-73,100,-84,-89,-85,-81,100,-79,100,100,-54,-70,100,-73,-74,-76,-89,100,-86,-86,100,22
24,100,-92,-82,-83,-72,100,-78,-89,-86,-97,-89,-91,100,100,-52,-65,100,-87,-76,-82,-97,100,-78,100,100,22
25,100,-95,-92,-83,-72,100,-83,-91,-90,-95,-92,-90,100,100,-62,-77,100,-86,-88,-82,-96,100,-83,-93,100,22
26,100,100,-82,-89,-79,100,-78,-90,-84,-79,-89,-93,100,100,-52,-65,100,-73,-76,-75,-84,100,-78,100,100,22
27,100,100,-90,-99,-73,100,-80,-92,-85,-77,-89,-96,100,100,-63,-83,100,-87,-89,-88,100,100,-86,100,100,22
28,100,100,-78,-88,-75,100,-84,-88,-84,-80,-97,-79,100,100,-52,-69,100,-73,-74,-75,-86,100,-88,-87,100,22
29,100,-91,-82,-89,-82,100,-79,-88,-85,-80,-90,-91,100,100,-52,-73,100,-76,-78,-76,-85,100,-83,-91,100,22
30,100,100,-78,-89,-74,100,-84,-88,-90,-83,100,-79,100,100,100,-69,100,100,-77,-75,100,100,100,-87,100,22
31,100,-83,-84,-88,-80,100,-80,-90,-84,-78,-90,-80,100,100,-53,-65,100,-74,-77,-75,-86,100,-80,-93,100,22
32,100,-91,-92,-82,-72,100,-82,-93,-88,-90,-92,-91,100,100,-61,-77,100,-88,-87,-81,-95,100,-84,-90,100,22
33,100,-90,-77,100,-75,100,-82,-88,-87,-79,100,-80,100,100,-54,-75,100,-72,-73,-74,100,100,-83,-87,100,22
34,100,-96,-92,100,-73,100,-82,-92,-90,100,-94,-90,100,100,-62,-80,100,-89,-90,-83,100,100,-85,100,100,22
35,100,-91,-78,-83,-74,100,-84,-88,-85,-80,-94,-79,100,100,-54,-70,100,-74,-74,-75,-90,100,-83,-86,100,22
36,100,-90,-82,-88,-78,100,-79,-89,-85,-79,100,-80,100,100,-52,-64,100,-75,-77,-76,-85,100,-77,-92,100,22
37,100,100,-91,-82,-73,100,-82,-91,-88,-95,-94,-90,100,100,-61,-80,100,-89,-89,-83,-96,100,-85,100,100,22
38,100,100,-82,-83,100,100,-82,100,100,100,-92,-90,100,100,-52,-64,100,-75,-78,-76,-86,100,-78,100,100,22
39,100,-90,-92,-84,-72,100,-83,-93,-89,-94,100,-96,100,100,-61,-79,100,-88,-89,-76,-85,100,-85,-93,100,22
40,100,-90,-78,-90,-73,100,-84,-89,-85,-82,-95,-80,100,100,-54,-70,100,-74,-74,-75,-91,100,-83,-86,100,22
41,100,100,-82,-87,-78,100,-80,-90,-86,-80,-91,-79,100,100,-52,-64,100,-74,-77,-76,-85,100,-77,-86,100,22
42,100,-94,-92,-83,-72,100,-82,-91,-89,-94,-94,-90,100,100,-62,-80,100,-89,-90,-83,-96,100,-85,-92,100,22
43,100,-91,-78,-90,-74,100,-84,-89,-84,-82,-95,-79,100,100,-53,-70,100,-73,-74,-75,100,100,-85,-86,100,22
44,100,100,100,-90,100,100,-85,100,-89,100,-94,-79,100,100,-62,100,100,-73,100,100,-96,100,-83,100,100,22
45,100,-94,-78,-90,-73,100,-85,-88,-85,-82,-93,-80,100,100,-54,-70,100,-72,-74,-74,-96,100,-84,-87,100,22
46,100,-90,-81,-88,-78,100,-79,-89,-86,-80,-91,-79,100,100,-52,-64,100,-75,-78,-75,-86,100,-78,100,100,22
47,100,100,-92,-83,-72,100,-82,-92,-88,-95,-94,-89,100,100,-62,-78,100,-85,-89,-82,-86,100,-83,-92,100,22
48,100,-94,100,-83,-72,100,-82,100,-89,100,100,100,100,100,-62,-78,100,-88,-90,-82,-96,100,-83,-92,100,22
49,100,-96,-92,-83,-72,100,-82,-90,-89,-79,-93,-89,100,100,-52,-64,100,-88,-77,-82,-85,100,-78,-92,100,22
50,100,-94,-78,-90,-73,100,-84,-89,-85,-83,-93,-79,100,100,-54,-69,100,-73,-73,-74,-91,100,-84,-86,100,22
51,100,-91,-82,-89,-78,100,-80,-90,-86,-79,-90,-80,100,100,-53,-64,100,-75,-77,-76,100,100,-77,-86,100,22
52,100,100,100,100,-76,100,-80,-89,-86,-80,100,100,100,100,100,-66,100,100,-78,100,-86,100,-78,100,100,22
53,100,100,-81,-89,-74,100,-84,-89,-85,-79,-97,-79,100,100,-53,-69,100,-74,-78,-75,-90,100,-81,100,100,22
54,100,-91,-82,-83,-73,100,-82,-94,-89,-79,-90,-91,100,100,-61,-77,100,-86,-89,-83,100,100,-82,-91,100,22
55,100,-90,-78,-91,-73,100,-84,-89,-86,-82,100,-79,100,100,-54,-69,100,-74,-74,-75,-97,100,-86,-87,100,22
56,100,100,100,-90,100,100,-85,-91,-84,-82,100,-79,100,100,-54,-69,100,-74,-74,-76,-90,100,-85,-87,100,22
57,100,-93,-92,-82,-72,100,-81,-92,-89,-92,-93,-90,100,100,-61,-77,100,-87,-92,-84,-97,100,-82,100,100,22
58,100,-91,-82,-90,-78,100,-78,-88,-86,-80,-90,-82,100,100,-53,-70,100,-76,-78,-76,-83,100,-79,-87,100,22
59,100,-92,-93,-84,-72,100,-83,-92,-88,-80,-96,-89,100,100,-61,-76,100,-86,-90,-76,-90,100,-82,100,100,22
1,100,100,100,-65,100,100,-87,100,100,-85,-87,100,100,100,100,100,100,-89,100,-86,-88,100,100,-76,100,4
2,100,100,100,-56,100,100,-88,-90,100,-70,-93,-83,100,100,-94,-88,100,-83,-92,-83,-80,100,-87,-62,100,4
3,100,100,100,-59,100,100,-93,-90,100,-73,-86,-82,100,100,100,-88,100,-85,-89,-82,-93,100,-84,-59,100,4
4,100,100,100,-64,100,100,-90,100,100,-84,-91,100,100,100,100,-95,100,-93,100,-80,100,100,-95,-63,100,4
5,100,100,100,-59,100,100,-92,100,100,-73,100,-92,100,100,100,-86,100,-85,-90,-83,-93,100,100,-59,100,4
6,100,100,100,-64,100,100,-89,100,100,-84,-92,100,100,100,100,-92,100,-90,-90,-82,100,100,-92,-63,100,4
7,100,100,100,-56,100,100,-89,-91,100,-72,-88,-84,100,100,100,-84,100,-84,-97,-85,-80,100,-91,-56,100,4
8,100,100,100,-58,-91,100,-89,-93,100,-81,-77,-89,100,100,100,-85,100,-84,-89,-80,-92,100,-84,-66,100,4
9,100,100,100,100,100,100,-98,100,100,-79,100,-83,100,100,100,-86,100,-84,100,100,-80,100,100,-59,100,4
10,100,100,100,-58,-90,100,100,-90,100,-72,-84,-89,100,100,-94,-84,100,-85,-92,-81,-79,100,-92,-57,100,4
11,100,100,100,-64,100,100,-88,100,100,-84,-91,100,100,100,100,-93,100,-89,-89,-82,-86,100,-94,-63,100,4
12,100,100,100,-57,100,100,-90,-92,100,-74,-91,-86,100,100,100,-83,100,-84,-93,-84,-79,100,100,-55,100,4
13,100,100,100,-64,100,100,-90,100,100,-74,-93,100,100,100,100,-94,100,100,100,-83,-78,100,-90,-56,100,4
14,100,100,100,-58,100,100,-89,-91,100,-73,-89,-85,100,100,100,-83,100,-84,-90,-84,-80,100,-91,-56,100,4
15,100,100,100,-59,100,100,-92,-90,100,-73,-89,-91,100,100,100,-86,100,-85,-90,-83,-91,100,-83,-59,100,4
16,100,100,100,-64,100,100,-88,100,100,-84,-91,-92,100,100,100,-92,100,-89,-91,-82,-95,100,-94,-63,100,4
17,100,100,100,-57,100,100,-88,100,100,-84,100,100,100,100,100,100,100,-89,100,100,100,100,100,-63,100,4
18,100,100,100,-63,100,100,-91,100,100,-83,-89,100,100,100,100,-91,100,-86,-92,-82,-90,100,-87,-62,100,4
19,100,100,100,-56,-94,100,-97,-90,100,-86,-80,-84,100,100,100,-91,100,-88,-88,-84,-84,100,-85,-70,100,4
20,100,100,100,-57,100,100,-96,-90,100,-85,-78,-94,100,100,-90,-84,100,-88,-88,-81,-88,100,-92,-66,100,4
21,100,100,100,-58,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,-90,-80,100,100,100,-65,100,4
22,100,100,100,-57,100,100,100,-91,100,-74,-92,-83,100,100,100,-84,100,-87,-90,-83,-80,100,-83,-56,100,4
23,100,100,100,-64,-92,100,-90,100,100,-84,-93,-91,100,100,100,-89,100,-90,-91,-82,100,100,-91,-63,100,4
24,100,100,100,-56,100,100,-96,-91,100,-73,-86,-84,100,100,100,-86,100,-89,-93,-83,-80,100,-91,-56,100,4
25,100,100,100,-56,-93,100,100,-91,100,-74,100,-84,100,100,100,-87,100,-87,100,-83,-80,100,100,-55,100,4
26,100,100,100,-62,-95,100,-87,100,100,-94,-81,-100,100,100,100,-85,100,-87,100,-82,-89,100,100,-82,100,4
27,100,100,100,-56,-93,100,100,-94,100,-75,-87,-91,100,100,-99,-84,100,-86,100,-83,-78,100,-84,-57,100,4
28,100,100,100,-63,-92,100,-88,-94,100,-84,-88,-91,100,100,100,-92,100,-90,-91,-82,-93,100,-83,-63,100,4
29,100,100,100,-63,100,100,-90,100,100,-84,-88,100,100,100,100,-93,100,-88,100,-82,100,100,-92,-63,100,4
30,100,100,100,-66,100,100,-89,100,100,-71,-89,-91,100,100,100,100,100,-87,100,-92,-84,100,-84,-63,100,4
31,100,100,100,-62,100,100,-92,100,100,-83,-86,100,100,100,100,-92,100,-95,100,-88,100,100,-90,-55,100,4
32,100,100,100,-64,100,100,-90,-91,100,-71,-81,-89,100,100,100,-82,100,-86,-89,-83,-81,100,-85,-60,100,4
33,100,100,100,-58,100,100,100,100,100,-73,-91,100,100,100,100,100,100,-85,100,-82,-88,100,-90,-54,100,4
34,100,100,100,-58,100,100,100,-100,100,-69,-81,-81,100,100,100,-83,100,-90,-92,-84,-86,100,-89,-54,100,4
35,100,100,100,-56,-90,100,-92,-93,100,-76,-85,-83,100,100,100,-85,100,-86,-88,-86,-85,100,-87,-60,100,4
36,100,100,100,-62,-88,100,-96,100,100,-80,-84,-90,100,100,-87,-86,100,-87,-89,100,-89,100,-88,-60,100,4
37,100,100,100,-63,-94,100,-84,100,100,-78,-85,-90,100,100,100,-88,100,-88,-89,-79,-93,100,-86,-60,100,4
38,100,100,100,-58,-90,100,100,-92,100,-72,-92,-82,100,100,-92,-82,100,-82,-87,-83,-86,100,-85,-53,100,4
39,100,100,100,-64,100,100,-87,100,100,-84,-86,100,100,100,100,-94,100,-88,100,-82,-96,100,100,-63,100,4
40,100,100,100,-58,100,100,-87,-91,100,-73,-95,-83,100,100,100,-84,100,-84,-90,-84,-87,100,-88,-54,100,4
41,100,100,100,-62,-92,100,100,-95,100,-76,-82,-90,100,100,100,-88,100,-86,-89,-84,-84,100,-87,-56,100,4
42,100,100,100,-64,100,100,-89,100,100,-80,-84,100,100,100,100,-96,100,-90,-89,-84,-90,100,-93,-62,100,4
43,100,100,100,-61,-91,100,100,100,100,100,-82,-88,100,100,100,-89,100,100,100,-87,100,100,100,-56,100,4
44,100,100,100,-62,-91,100,-89,-96,100,-74,-86,-89,100,100,100,-94,100,-89,-90,-81,-88,100,100,-67,100,4
45,100,100,100,-57,-93,100,-88,-92,100,-88,-87,-83,100,100,100,-84,100,-85,100,-84,-85,100,-93,-62,100,4
